user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,price
3475,Male,44,IN,Family,134,76,0.43,Web,0,1,1,500
3476,Female,26,CA,Family,60,85,0.26,Web,0,1,0,500
3477,Other,27,DE,Family,261,83,0.51,Web,0,1,1,500
3478,Other,20,FR,Premium,298,65,0.4,Desktop,0,1,0,500
3479,Female,48,FR,Family,58,18,0.02,Web,0,1,0,500
3480,Other,48,AU,Free,104,33,0.56,Web,22,0,0,500
3481,Female,24,DE,Family,185,49,0.11,Web,0,1,1,500
3482,Male,34,US,Family,235,94,0.46,Mobile,0,1,0,500
3483,Female,42,CA,Free,232,1,0.57,Desktop,49,0,0,500
3484,Other,31,AU,Premium,153,19,0.39,Web,0,1,1,500
3485,Female,48,IN,Family,176,19,0.23,Desktop,0,1,1,500
3486,Female,35,US,Premium,210,7,0.33,Web,0,1,0,500
3487,Other,53,IN,Family,103,40,0.32,Mobile,0,1,0,500
3488,Male,19,DE,Premium,41,10,0.37,Web,0,1,0,500
3489,Female,59,DE,Free,16,20,0.53,Desktop,13,0,1,500
3490,Other,33,US,Family,256,7,0.11,Web,0,1,0,500
3491,Other,50,PK,Premium,236,55,0.1,Desktop,0,1,0,500
3492,Other,36,FR,Free,198,20,0.46,Web,7,0,1,500
3493,Male,49,UK,Free,233,62,0.26,Web,32,0,0,500
3494,Other,48,IN,Premium,130,66,0.55,Desktop,0,1,1,500
3495,Female,31,US,Student,235,25,0.01,Web,0,1,0,500
3496,Other,51,PK,Family,88,92,0.6,Mobile,0,1,0,500
3497,Female,17,UK,Premium,41,6,0.56,Web,0,1,0,500
3498,Female,20,UK,Student,103,19,0.33,Mobile,0,1,1,500
3499,Male,16,DE,Family,218,68,0.25,Mobile,0,1,1,500
3500,Other,45,AU,Premium,238,66,0.06,Web,0,1,0,500
3501,Male,19,AU,Student,154,99,0.27,Desktop,0,1,0,500
3502,Other,39,AU,Student,149,41,0.43,Desktop,0,1,0,500
3503,Male,31,UK,Family,248,71,0.07,Web,0,1,0,500
3504,Female,48,IN,Family,272,85,0.58,Desktop,0,1,0,500
3505,Male,36,US,Free,231,96,0.58,Mobile,25,0,1,500
3506,Male,56,IN,Student,108,69,0.54,Web,0,1,0,500
3507,Male,52,FR,Student,267,7,0.34,Desktop,0,1,0,500
3508,Male,59,PK,Premium,238,40,0.09,Desktop,0,1,0,500
3509,Other,58,US,Family,195,55,0.07,Mobile,0,1,0,500
3510,Male,57,FR,Premium,212,46,0.18,Web,0,1,1,500
3511,Other,29,AU,Free,169,32,0.26,Web,27,0,0,500
3512,Male,50,UK,Free,204,92,0.15,Web,26,0,1,500
3513,Male,34,DE,Premium,144,56,0.12,Desktop,0,1,1,500
3514,Other,18,US,Premium,205,83,0.23,Desktop,0,1,0,500
3515,Male,31,UK,Family,275,78,0.19,Mobile,0,1,0,500
3516,Female,23,UK,Student,245,2,0.06,Web,0,1,0,500
3517,Female,54,DE,Student,282,69,0.07,Desktop,0,1,0,500
3518,Other,43,PK,Student,144,44,0.34,Web,0,1,0,500
3519,Male,52,CA,Student,146,63,0.16,Web,0,1,0,500
3520,Male,55,UK,Free,266,74,0.01,Mobile,7,0,0,500
3521,Other,46,UK,Premium,90,3,0.07,Web,0,1,1,500
3522,Other,45,US,Premium,136,20,0.33,Desktop,0,1,1,500
3523,Male,19,DE,Family,113,92,0.26,Mobile,0,1,1,500
3524,Female,49,UK,Student,61,34,0.43,Mobile,0,1,0,500
3525,Other,58,IN,Family,231,87,0.45,Mobile,0,1,0,500
3526,Male,52,FR,Family,192,84,0.06,Desktop,0,1,1,500
3527,Male,24,CA,Free,291,43,0.05,Desktop,25,0,1,500
3528,Male,47,US,Premium,204,52,0.04,Desktop,0,1,1,500
3529,Male,42,DE,Free,37,98,0.26,Desktop,30,0,0,500
3530,Female,16,PK,Free,145,48,0.52,Desktop,44,0,0,500
3531,Male,55,IN,Premium,87,23,0.58,Desktop,0,1,0,500
3532,Male,50,IN,Family,41,4,0.46,Web,0,1,0,500
3533,Female,29,CA,Family,51,55,0.48,Web,0,1,0,500
3534,Male,29,UK,Student,114,83,0.13,Web,0,1,1,500
3535,Other,35,PK,Student,41,76,0.51,Mobile,0,1,1,500
3536,Other,48,PK,Premium,260,33,0.53,Desktop,0,1,0,500
3537,Other,38,FR,Premium,123,4,0.53,Web,0,1,0,500
3538,Female,41,DE,Premium,80,29,0.16,Desktop,0,1,1,500
3539,Female,50,UK,Family,85,64,0.14,Desktop,0,1,0,500
3540,Female,45,CA,Family,266,84,0.17,Web,0,1,0,500
3541,Other,42,US,Family,230,62,0.3,Web,0,1,0,500
3542,Other,29,PK,Free,298,35,0.24,Mobile,10,0,0,500
3543,Male,37,DE,Free,278,70,0.18,Mobile,21,0,0,500
3544,Female,19,IN,Premium,214,83,0.15,Desktop,0,1,0,500
3545,Other,57,FR,Student,157,7,0.39,Desktop,0,1,0,500
3546,Male,43,UK,Free,78,3,0.32,Desktop,33,0,0,500
3547,Female,40,US,Family,257,50,0.38,Desktop,0,1,0,500
3548,Female,30,US,Student,58,87,0.46,Web,0,1,0,500
3549,Female,33,PK,Premium,75,8,0.24,Web,0,1,0,500
3550,Male,56,DE,Family,256,40,0.53,Web,0,1,1,500
3551,Female,21,AU,Student,235,80,0.04,Web,0,1,0,500
3552,Female,26,CA,Free,122,2,0.36,Web,31,0,0,500
3553,Other,36,FR,Premium,285,97,0.09,Web,0,1,0,500
3554,Other,27,IN,Family,178,82,0.01,Desktop,0,1,0,500
3555,Female,20,CA,Student,270,82,0.03,Mobile,0,1,0,500
3556,Male,38,FR,Free,74,47,0.19,Web,23,0,0,500
3557,Male,29,US,Student,223,57,0.15,Mobile,0,1,0,500
3558,Other,46,PK,Student,132,75,0.12,Web,0,1,0,500
3559,Female,52,US,Family,230,45,0.03,Desktop,0,1,0,500
3560,Female,23,PK,Premium,23,97,0.16,Web,0,1,0,500
3561,Male,18,CA,Free,116,85,0.19,Web,29,0,1,500
3562,Male,44,FR,Premium,43,32,0.12,Desktop,0,1,0,500
3563,Other,49,AU,Free,231,82,0.11,Desktop,36,0,0,500
3564,Other,27,CA,Premium,275,3,0.49,Web,0,1,0,500
3565,Other,45,US,Student,153,2,0.15,Desktop,0,1,0,500
3566,Other,22,DE,Free,278,40,0.25,Mobile,33,0,0,500
3567,Female,57,FR,Family,254,72,0.07,Desktop,0,1,0,500
3568,Other,34,DE,Family,42,16,0.5,Desktop,0,1,1,500
3569,Other,36,UK,Family,152,39,0.06,Desktop,0,1,0,500
3570,Male,45,PK,Premium,159,34,0.01,Web,0,1,0,500
3571,Female,45,AU,Premium,158,97,0.5,Mobile,0,1,0,500
3572,Male,50,DE,Family,59,37,0.43,Desktop,0,1,0,500
3573,Female,22,PK,Premium,272,54,0.14,Web,0,1,0,500
3574,Female,59,US,Student,203,66,0.48,Mobile,0,1,0,500
3575,Other,25,UK,Family,193,36,0.33,Web,0,1,1,500
3576,Male,44,AU,Free,34,74,0.19,Mobile,27,0,0,500
3577,Male,32,IN,Student,233,45,0.05,Desktop,0,1,0,500
3578,Other,57,AU,Free,69,21,0.41,Mobile,27,0,0,500
3579,Male,30,DE,Premium,32,38,0.16,Web,0,1,0,500
3580,Other,20,CA,Family,99,23,0.26,Web,0,1,0,500
3581,Other,23,AU,Premium,141,89,0.57,Desktop,0,1,0,500
3582,Female,26,CA,Free,115,12,0.11,Mobile,30,0,0,500
3583,Female,21,IN,Family,160,57,0.22,Mobile,0,1,0,500
3584,Male,33,PK,Free,104,18,0.4,Desktop,17,0,0,500
3585,Female,56,CA,Family,269,54,0.21,Desktop,0,1,0,500
3586,Female,58,IN,Premium,245,43,0.2,Web,0,1,0,500
3587,Other,36,IN,Family,230,15,0.58,Desktop,0,1,0,500
3588,Male,16,DE,Family,30,37,0.27,Mobile,0,1,0,500
3589,Female,44,PK,Free,279,6,0.58,Web,43,0,0,500
3590,Female,23,US,Student,280,46,0,Desktop,0,1,0,500
3591,Female,44,PK,Free,68,32,0.18,Web,35,0,1,500
3592,Female,44,IN,Premium,37,93,0.19,Desktop,0,1,0,500
3593,Female,51,US,Student,226,11,0.27,Desktop,0,1,0,500
3594,Other,48,DE,Family,205,49,0.55,Web,0,1,0,500
3595,Other,39,DE,Student,109,95,0.58,Mobile,0,1,0,500
3596,Other,59,UK,Free,44,36,0.29,Web,36,0,0,500
3597,Male,55,US,Family,258,66,0.21,Mobile,0,1,0,500
3598,Female,49,US,Free,211,91,0.34,Mobile,26,0,0,500
3599,Female,31,AU,Student,215,93,0.32,Web,0,1,0,500
3600,Other,43,PK,Free,218,53,0.02,Web,40,0,0,500
3601,Male,52,PK,Family,255,20,0.04,Desktop,0,1,0,500
3602,Other,35,CA,Free,218,97,0.53,Web,13,0,0,500
3603,Female,26,DE,Family,222,5,0.03,Web,0,1,1,500
3604,Male,21,FR,Family,271,52,0.39,Web,0,1,0,500
3605,Male,44,IN,Family,85,92,0.06,Desktop,0,1,1,500
3606,Male,35,CA,Premium,185,91,0.24,Mobile,0,1,0,500
3607,Male,45,CA,Student,66,64,0.58,Mobile,0,1,1,500
3608,Male,41,AU,Free,276,35,0.59,Web,43,0,1,500
3609,Male,41,US,Student,256,38,0.37,Desktop,0,1,0,500
3610,Other,25,DE,Premium,177,91,0.53,Web,0,1,0,500
3611,Female,58,FR,Free,103,86,0.19,Web,20,0,0,500
3612,Female,41,IN,Free,196,98,0.24,Mobile,13,0,0,500
3613,Other,30,DE,Student,178,7,0.49,Mobile,0,1,1,500
3614,Other,20,DE,Premium,165,32,0.19,Desktop,0,1,1,500
3615,Other,17,IN,Premium,132,74,0.58,Mobile,0,1,1,500
3616,Male,16,IN,Premium,203,15,0.24,Web,0,1,0,500
3617,Male,23,CA,Free,201,16,0.1,Mobile,45,0,0,500
3618,Female,26,IN,Premium,78,72,0.5,Web,0,1,0,500
3619,Male,49,DE,Family,159,15,0.07,Web,0,1,0,500
3620,Other,18,DE,Premium,45,16,0.1,Web,0,1,1,500
3621,Other,29,CA,Premium,89,1,0.21,Desktop,0,1,0,500
3622,Other,34,UK,Family,54,36,0.09,Desktop,0,1,0,500
3623,Male,46,UK,Premium,78,58,0.42,Web,0,1,0,500
3624,Male,57,IN,Student,176,6,0.12,Web,0,1,0,500
3625,Female,25,AU,Premium,74,5,0.25,Desktop,0,1,0,500
3626,Other,34,CA,Free,265,96,0.3,Web,20,0,0,500
3627,Male,45,FR,Premium,78,31,0.18,Desktop,0,1,1,500
3628,Female,35,US,Free,166,7,0.24,Web,11,0,0,500
3629,Male,50,UK,Family,254,19,0.27,Web,0,1,0,500
3630,Other,48,PK,Family,172,31,0.18,Mobile,0,1,0,500
3631,Female,17,DE,Premium,15,78,0.13,Mobile,0,1,0,500
3632,Female,56,DE,Premium,269,9,0.51,Web,0,1,1,500
3633,Male,30,US,Free,154,33,0.27,Desktop,19,0,1,500
3634,Male,58,CA,Family,37,53,0.05,Web,0,1,0,500
3635,Other,54,PK,Student,22,98,0.58,Web,0,1,0,500
3636,Male,27,CA,Family,54,18,0.01,Web,0,1,0,500
3637,Male,33,CA,Student,107,75,0.45,Web,0,1,0,500
3638,Other,39,UK,Free,215,11,0.52,Mobile,23,0,1,500
3639,Other,50,IN,Premium,124,85,0.41,Desktop,0,1,0,500
3640,Other,29,CA,Free,280,84,0.51,Mobile,46,0,0,500
3641,Other,37,AU,Student,182,48,0.34,Desktop,0,1,0,500
3642,Other,21,US,Free,289,63,0.2,Web,35,0,0,500
3643,Male,24,US,Free,42,60,0.29,Mobile,22,0,0,500
3644,Male,29,UK,Family,243,6,0.03,Web,0,1,0,500
3645,Male,16,US,Free,173,65,0.5,Web,34,0,0,500
3646,Male,56,UK,Premium,248,11,0.39,Web,0,1,0,500
3647,Male,36,FR,Premium,237,48,0.18,Web,0,1,0,500
3648,Female,40,FR,Premium,95,83,0.56,Mobile,0,1,0,500
3649,Male,38,US,Free,209,81,0.39,Web,39,0,0,500
3650,Female,41,DE,Student,171,67,0.43,Mobile,0,1,0,500
3651,Male,49,PK,Free,96,2,0.29,Mobile,15,0,0,500
3652,Male,26,DE,Family,227,1,0.19,Web,0,1,0,500
3653,Male,24,PK,Free,226,29,0.31,Mobile,35,0,0,500
3654,Female,29,DE,Student,102,67,0.43,Web,0,1,0,500
3655,Female,20,UK,Family,23,84,0.2,Mobile,0,1,0,500
3656,Other,37,AU,Family,187,7,0.29,Desktop,0,1,0,500
3657,Male,36,CA,Free,27,30,0.12,Mobile,20,0,0,500
3658,Male,49,AU,Free,199,19,0.26,Desktop,41,0,1,500
3659,Other,39,CA,Student,23,97,0.11,Web,0,1,0,500
3660,Female,42,CA,Premium,279,98,0.12,Mobile,0,1,0,500
3661,Other,47,US,Free,262,98,0.05,Desktop,33,0,0,500
3662,Female,45,PK,Premium,241,12,0,Desktop,0,1,0,500
3663,Other,42,FR,Student,170,39,0.36,Web,0,1,0,500
3664,Female,28,IN,Family,78,64,0.51,Desktop,0,1,0,500
3665,Other,24,DE,Student,219,37,0.39,Desktop,0,1,0,500
3666,Male,45,US,Family,116,97,0.21,Mobile,0,1,1,500
3667,Female,58,FR,Premium,136,12,0.36,Desktop,0,1,0,500
3668,Female,39,CA,Premium,275,67,0.12,Web,0,1,0,500
3669,Female,41,CA,Free,234,7,0.22,Web,22,0,1,500
3670,Other,35,AU,Family,231,81,0.01,Mobile,0,1,1,500
3671,Male,27,PK,Free,191,54,0.51,Mobile,36,0,0,500
3672,Other,21,UK,Family,213,91,0.36,Mobile,0,1,1,500
3673,Female,19,US,Premium,93,57,0.05,Desktop,0,1,0,500
3674,Other,21,DE,Student,45,67,0.45,Desktop,0,1,1,500
3675,Other,51,US,Student,79,98,0.02,Desktop,0,1,0,500
3676,Female,39,UK,Family,156,79,0.07,Desktop,0,1,0,500
3677,Female,25,US,Premium,125,28,0.11,Desktop,0,1,0,500
3678,Female,39,PK,Free,110,19,0.38,Mobile,11,0,0,500
3679,Male,43,IN,Family,252,59,0.06,Mobile,0,1,0,500
3680,Female,19,PK,Free,16,29,0.1,Mobile,26,0,0,500
3681,Male,30,DE,Family,116,71,0.15,Desktop,0,1,0,500
3682,Male,55,DE,Student,93,85,0.4,Web,0,1,1,500
3683,Other,46,PK,Student,64,83,0.16,Web,0,1,1,500
3684,Female,23,US,Premium,97,24,0.25,Mobile,0,1,0,500
3685,Male,33,DE,Free,274,68,0.24,Web,24,0,0,500
3686,Male,18,PK,Student,237,63,0.1,Desktop,0,1,0,500
3687,Male,47,UK,Premium,184,55,0.01,Mobile,0,1,1,500
3688,Female,51,PK,Premium,199,13,0.02,Mobile,0,1,0,500
3689,Other,16,FR,Premium,72,4,0.16,Mobile,0,1,0,500
3690,Female,53,CA,Student,16,79,0.44,Desktop,0,1,1,500
3691,Male,19,DE,Student,42,30,0.21,Web,0,1,0,500
3692,Male,47,PK,Family,119,33,0.32,Web,0,1,0,500
3693,Female,53,US,Premium,153,84,0.18,Desktop,0,1,0,500
3694,Other,58,IN,Free,36,53,0.44,Desktop,28,0,0,500
3695,Female,26,AU,Family,199,20,0.55,Desktop,0,1,1,500
3696,Other,29,UK,Student,50,5,0.26,Mobile,0,1,0,500
3697,Male,57,DE,Premium,171,46,0.57,Web,0,1,0,500
3698,Female,58,AU,Student,26,99,0.3,Desktop,0,1,0,500
3699,Other,54,AU,Premium,229,81,0.59,Web,0,1,0,500
3700,Female,23,AU,Family,103,35,0.39,Web,0,1,0,500
3701,Male,36,FR,Free,210,25,0.17,Desktop,46,0,1,500
3702,Female,48,DE,Free,267,50,0.59,Desktop,14,0,0,500
3703,Female,49,AU,Family,283,8,0.38,Desktop,0,1,0,500
3704,Female,34,CA,Premium,156,52,0.2,Desktop,0,1,0,500
3705,Female,43,PK,Free,277,9,0.48,Web,14,0,0,500
3706,Female,17,PK,Family,250,39,0.03,Mobile,0,1,0,500
3707,Female,53,AU,Student,187,38,0.04,Mobile,0,1,0,500
3708,Male,19,PK,Student,161,69,0.34,Mobile,0,1,0,500
3709,Other,29,CA,Free,28,60,0.26,Mobile,47,0,0,500
3710,Other,37,DE,Family,224,29,0.56,Mobile,0,1,0,500
3711,Other,39,AU,Student,93,92,0.01,Mobile,0,1,0,500
3712,Male,50,PK,Free,102,3,0.41,Mobile,13,0,0,500
3713,Male,30,UK,Premium,287,31,0.27,Web,0,1,1,500
3714,Male,27,DE,Family,135,18,0.53,Desktop,0,1,0,500
3715,Male,19,DE,Premium,96,42,0.41,Mobile,0,1,1,500
3716,Male,21,US,Free,264,95,0.24,Web,47,0,1,500
3717,Other,49,PK,Student,30,33,0.43,Web,0,1,0,500
3718,Other,32,PK,Premium,279,60,0.48,Mobile,0,1,1,500
3719,Other,46,CA,Free,183,64,0.4,Web,15,0,0,500
3720,Male,22,FR,Family,207,65,0.04,Desktop,0,1,1,500
3721,Male,46,US,Student,152,27,0.41,Mobile,0,1,0,500
3722,Other,35,IN,Premium,261,75,0.29,Mobile,0,1,1,500
3723,Male,42,CA,Student,122,27,0.03,Mobile,0,1,0,500
3724,Male,25,DE,Free,91,34,0.01,Web,24,0,0,500
3725,Other,58,CA,Premium,230,68,0.29,Desktop,0,1,0,500
3726,Female,57,AU,Free,31,60,0.11,Desktop,36,0,0,500
3727,Female,54,AU,Student,44,57,0.19,Mobile,0,1,1,500
3728,Other,45,FR,Family,233,55,0.56,Web,0,1,0,500
3729,Male,42,IN,Premium,299,32,0.39,Desktop,0,1,0,500
3730,Other,22,IN,Family,37,79,0.38,Mobile,0,1,1,500
3731,Female,22,IN,Free,284,23,0.07,Mobile,31,0,0,500
3732,Other,35,CA,Free,138,68,0.38,Mobile,12,0,1,500
3733,Other,26,IN,Family,112,90,0.1,Mobile,0,1,1,500
3734,Female,36,UK,Free,33,9,0.37,Desktop,22,0,0,500
3735,Female,31,PK,Student,191,81,0.08,Web,0,1,1,500
3736,Other,50,US,Free,183,37,0.55,Desktop,11,0,0,500
3737,Female,48,PK,Family,197,85,0.57,Web,0,1,0,500
3738,Female,54,UK,Student,36,54,0.03,Mobile,0,1,0,500
3739,Female,52,IN,Student,64,50,0.55,Web,0,1,0,500
3740,Female,17,UK,Premium,245,23,0.19,Mobile,0,1,0,500
3741,Male,56,CA,Premium,83,96,0.19,Web,0,1,0,500
3742,Male,17,PK,Family,232,48,0.53,Mobile,0,1,0,500
3743,Other,49,CA,Premium,278,74,0.26,Desktop,0,1,1,500
3744,Female,56,AU,Premium,27,35,0.48,Mobile,0,1,0,500
3745,Female,30,FR,Student,257,28,0.36,Mobile,0,1,0,500
3746,Male,21,UK,Family,36,59,0.07,Web,0,1,0,500
3747,Female,23,IN,Student,287,63,0.07,Desktop,0,1,0,500
3748,Female,55,AU,Premium,116,35,0.03,Web,0,1,0,500
3749,Male,48,FR,Free,234,11,0.15,Desktop,31,0,0,500
3750,Female,35,AU,Family,51,6,0.19,Web,0,1,0,500
3751,Male,43,PK,Family,287,22,0.44,Web,0,1,1,500
3752,Male,47,DE,Family,143,99,0.29,Desktop,0,1,0,500
3753,Other,25,FR,Free,132,69,0.54,Desktop,22,0,0,500
3754,Female,44,FR,Student,12,31,0.01,Desktop,0,1,0,500
3755,Male,51,UK,Family,238,84,0.12,Desktop,0,1,1,500
3756,Male,43,IN,Family,256,20,0.38,Web,0,1,1,500
3757,Other,46,DE,Free,201,13,0.24,Desktop,39,0,1,500
3758,Female,38,FR,Student,57,92,0.23,Mobile,0,1,0,500
3759,Female,37,US,Free,281,44,0.2,Mobile,16,0,1,500
3760,Male,51,AU,Premium,36,78,0.47,Desktop,0,1,0,500
3761,Other,27,IN,Family,192,62,0.47,Mobile,0,1,0,500
3762,Other,41,AU,Student,19,57,0.29,Desktop,0,1,0,500
3763,Female,58,AU,Free,85,24,0.33,Desktop,26,0,1,500
3764,Male,59,DE,Free,170,73,0.21,Desktop,31,0,0,500
3765,Male,56,PK,Student,115,41,0.2,Mobile,0,1,0,500
3766,Male,32,AU,Student,256,91,0.38,Web,0,1,0,500
3767,Male,48,US,Premium,24,26,0.49,Mobile,0,1,0,500
3768,Female,24,IN,Free,81,70,0.27,Mobile,28,0,0,500
3769,Female,40,PK,Student,191,70,0.29,Web,0,1,0,500
3770,Male,42,FR,Premium,47,97,0.06,Mobile,0,1,0,500
3771,Female,57,DE,Free,164,9,0.55,Web,5,0,0,500
3772,Female,21,IN,Premium,53,68,0.31,Desktop,0,1,0,500
3773,Male,30,UK,Premium,175,31,0.29,Web,0,1,0,500
3774,Other,39,AU,Family,269,27,0.52,Mobile,0,1,0,500
3775,Female,47,IN,Premium,150,22,0.1,Web,0,1,1,500
3776,Female,56,PK,Student,18,27,0.14,Mobile,0,1,0,500
3777,Other,43,AU,Family,96,38,0.57,Mobile,0,1,1,500
3778,Female,19,FR,Free,197,86,0,Desktop,32,0,1,500
3779,Other,30,CA,Free,112,29,0.3,Mobile,43,0,0,500
3780,Female,35,DE,Family,152,63,0.14,Desktop,0,1,1,500
3781,Other,48,FR,Student,183,43,0.26,Desktop,0,1,0,500
3782,Female,32,PK,Family,73,20,0.58,Mobile,0,1,0,500
3783,Male,37,PK,Student,204,25,0.33,Desktop,0,1,0,500
3784,Male,23,US,Family,142,6,0.34,Desktop,0,1,0,500
3785,Other,43,DE,Family,68,44,0.25,Web,0,1,0,500
3786,Other,51,IN,Free,227,5,0.53,Web,45,0,1,500
3787,Female,42,UK,Premium,188,67,0.47,Web,0,1,0,500
3788,Male,57,IN,Student,86,83,0.09,Web,0,1,0,500
3789,Other,46,PK,Free,61,85,0.57,Web,31,0,1,500
3790,Female,52,PK,Student,28,33,0.19,Mobile,0,1,0,500
3791,Female,21,UK,Free,50,47,0.37,Desktop,24,0,0,500
3792,Other,45,PK,Family,20,14,0.45,Mobile,0,1,1,500
3793,Male,21,FR,Premium,176,41,0.57,Desktop,0,1,0,500
3794,Female,41,PK,Student,46,53,0.25,Mobile,0,1,0,500
3795,Male,22,UK,Premium,77,88,0.33,Desktop,0,1,0,500
3796,Female,49,PK,Student,37,17,0.2,Desktop,0,1,0,500
3797,Male,37,IN,Free,256,30,0.14,Web,12,0,0,500
3798,Other,31,FR,Free,240,84,0.58,Mobile,39,0,0,500
3799,Other,47,IN,Student,196,24,0.07,Mobile,0,1,0,500
3800,Male,53,PK,Family,57,16,0.5,Web,0,1,0,500
3801,Female,57,DE,Free,214,51,0.15,Web,33,0,1,500
3802,Female,19,PK,Free,48,83,0.44,Web,40,0,1,500
3803,Male,53,IN,Free,99,1,0.24,Desktop,25,0,0,500
3804,Male,43,AU,Premium,172,88,0.36,Web,0,1,0,500
3805,Other,59,UK,Free,166,68,0.23,Web,19,0,0,500
3806,Other,24,CA,Student,108,86,0.38,Web,0,1,1,500
3807,Female,32,US,Premium,33,42,0.47,Web,0,1,0,500
3808,Female,47,IN,Student,125,33,0.38,Web,0,1,0,500
3809,Female,35,DE,Premium,142,21,0.07,Desktop,0,1,0,500
3810,Male,22,UK,Premium,242,90,0.03,Mobile,0,1,1,500
3811,Male,17,US,Premium,196,12,0.44,Desktop,0,1,0,500
3812,Female,16,FR,Family,99,66,0.37,Web,0,1,0,500
3813,Female,41,CA,Premium,128,12,0.05,Desktop,0,1,0,500
3814,Male,21,US,Family,231,31,0.55,Mobile,0,1,0,500
3815,Female,30,UK,Free,68,50,0.53,Web,36,0,0,500
3816,Other,37,DE,Family,266,49,0.6,Mobile,0,1,0,500
3817,Female,19,AU,Premium,197,74,0.39,Desktop,0,1,0,500
3818,Female,41,IN,Premium,217,7,0.31,Desktop,0,1,1,500
3819,Male,56,PK,Family,23,68,0.45,Desktop,0,1,1,500
3820,Female,55,US,Family,160,66,0.47,Desktop,0,1,0,500
3821,Female,43,UK,Student,163,34,0.37,Desktop,0,1,0,500
3822,Male,22,AU,Premium,224,80,0.54,Desktop,0,1,0,500
3823,Female,44,CA,Free,55,48,0.57,Desktop,22,0,0,500
3824,Other,53,FR,Free,79,73,0.53,Mobile,16,0,0,500
3825,Other,37,FR,Free,115,23,0.54,Desktop,46,0,0,500
3826,Other,18,DE,Free,20,67,0.38,Mobile,39,0,0,500
3827,Male,26,IN,Free,132,51,0.08,Desktop,46,0,1,500
3828,Male,25,DE,Student,150,41,0.42,Desktop,0,1,0,500
3829,Other,55,PK,Family,91,55,0.59,Mobile,0,1,0,500
3830,Male,43,FR,Family,262,32,0.04,Mobile,0,1,0,500
3831,Male,18,PK,Premium,109,73,0.12,Mobile,0,1,0,500
3832,Male,52,PK,Free,88,49,0.36,Mobile,23,0,0,500
3833,Other,25,AU,Free,22,96,0.22,Mobile,14,0,1,500
3834,Other,56,AU,Free,179,73,0.58,Desktop,41,0,0,500
3835,Male,31,UK,Free,46,28,0.49,Web,9,0,0,500
3836,Other,33,AU,Free,171,39,0.14,Mobile,30,0,0,500
3837,Male,53,DE,Student,165,67,0.25,Web,0,1,0,500
3838,Female,53,PK,Family,48,3,0.11,Mobile,0,1,0,500
3839,Other,56,PK,Premium,254,4,0.29,Mobile,0,1,0,500
3840,Other,47,US,Student,285,93,0.27,Desktop,0,1,1,500
3841,Female,24,US,Student,110,53,0.41,Desktop,0,1,1,500
3842,Other,55,UK,Student,130,99,0.32,Mobile,0,1,1,500
3843,Male,37,FR,Free,245,13,0.17,Desktop,19,0,0,500
3844,Female,19,FR,Free,99,28,0.18,Mobile,12,0,0,500
3845,Male,32,UK,Premium,77,59,0.4,Web,0,1,0,500
3846,Female,29,UK,Free,46,11,0.57,Web,46,0,0,500
3847,Male,35,PK,Free,52,41,0.35,Web,7,0,0,500
3848,Other,20,IN,Premium,99,6,0.13,Mobile,0,1,1,500
3849,Male,42,CA,Premium,188,42,0.07,Web,0,1,0,500
3850,Female,22,DE,Family,67,73,0.56,Desktop,0,1,1,500
3851,Male,16,UK,Family,27,21,0.57,Desktop,0,1,0,500
3852,Male,50,AU,Student,63,7,0.11,Web,0,1,0,500
3853,Other,20,US,Free,112,41,0.17,Web,49,0,1,500
3854,Male,38,UK,Family,231,24,0.2,Desktop,0,1,0,500
3855,Female,54,AU,Family,49,70,0.03,Web,0,1,0,500
3856,Female,49,UK,Family,82,53,0.4,Mobile,0,1,1,500
3857,Male,43,IN,Premium,144,19,0.03,Desktop,0,1,0,500
3858,Other,34,AU,Premium,112,61,0.43,Web,0,1,0,500
3859,Female,54,UK,Student,38,78,0.27,Web,0,1,0,500
3860,Other,39,FR,Student,243,42,0.59,Desktop,0,1,0,500
3861,Male,48,UK,Premium,217,17,0.34,Mobile,0,1,0,500
3862,Male,43,DE,Family,218,38,0.56,Desktop,0,1,0,500
3863,Other,39,IN,Student,260,29,0.5,Mobile,0,1,0,500
3864,Other,51,DE,Family,41,19,0.1,Desktop,0,1,1,500
3865,Male,59,FR,Family,165,74,0.16,Web,0,1,0,500
3866,Male,36,IN,Family,41,43,0.57,Web,0,1,0,500
3867,Female,54,CA,Free,227,22,0.49,Desktop,38,0,0,500
3868,Other,59,AU,Free,291,31,0.13,Desktop,11,0,1,500
3869,Male,35,UK,Premium,76,78,0.07,Mobile,0,1,0,500
3870,Male,36,PK,Free,273,34,0.38,Desktop,13,0,0,500
3871,Other,22,IN,Free,289,97,0.53,Web,33,0,0,500
3872,Male,42,DE,Premium,87,13,0.05,Web,0,1,0,500
3873,Other,51,CA,Family,259,10,0.37,Web,0,1,1,500
3874,Female,40,DE,Student,269,38,0.22,Desktop,0,1,0,500
3875,Other,20,AU,Free,179,7,0.41,Web,14,0,0,500
3876,Female,41,FR,Free,67,18,0.54,Web,40,0,0,500
3877,Male,36,PK,Free,100,34,0.08,Desktop,35,0,1,500
3878,Male,34,DE,Family,75,35,0.54,Desktop,0,1,0,500
3879,Male,26,US,Free,282,24,0.54,Mobile,22,0,1,500
